timeStamps,bufferSizes,bufferingStates,bufferingEvents,newBitrates,oldBitrates,resolutions,streamBandwidths,estimatedBandwidths
2024-09-18 02:53:56,1.0,0,1011.9110014438629,4596000,3096000,1920p,4.4,6.6
2024-09-18 02:53:58,1.0,1,1012.6340012550354,6096000,4596000,1920p,5.9,6.8
2024-09-18 02:53:59,0.8,0,1012.6340012550354,6096000,4596000,1920p,5.9,6.9
2024-09-18 02:54:03,1.0,1,1016.0720012187958,1196000,6096000,768p,1.1,4.3
2024-09-18 02:54:05,1.0,1,1017.6020011901855,1196000,6096000,768p,1.1,4.1
2024-09-18 02:54:06,1.0,0,1017.6020011901855,1196000,6096000,768p,1.1,4.1
2024-09-18 02:54:07,1.0,0,1017.6030011177063,3096000,1196000,1280p,3,4.2
2024-09-18 02:54:09,1.0,0,1017.6030011177063,3096000,1196000,1280p,3,4.2
2024-09-18 02:54:15,1.0,1,1023.064001083374,3096000,1196000,1280p,3,5.3
2024-09-18 02:54:18,1.0,1,1024.9170010089874,4596000,3096000,1920p,4.4,5.2
2024-09-18 02:54:19,1.0,0,1024.9170010089874,4596000,3096000,1920p,4.4,5.2
2024-09-18 02:54:21,1.0,1,1026.0800008773804,4596000,3096000,1920p,4.4,5.3
2024-09-18 02:54:22,1.0,0,1026.0800008773804,4596000,3096000,1920p,4.4,5.3
2024-09-18 02:54:23,1.0,0,1026.133001089096,4596000,3096000,1920p,4.4,5.6
2024-09-18 02:54:24,0.9,0,1026.133001089096,4596000,3096000,1920p,4.4,5.6
2024-09-18 02:54:29,1.0,1,1030.0410010814667,4596000,3096000,1920p,4.4,6.6
2024-09-18 02:54:33,1.0,1,1032.4890010356903,4596000,3096000,1920p,4.4,6.4
2024-09-18 02:54:34,0.9,0,1032.4890010356903,6096000,4596000,1920p,5.9,6.4
2024-09-18 02:54:36,1.0,1,1033.2620010375977,6096000,4596000,1920p,5.9,6.3
2024-09-18 02:54:37,0.8,0,1033.2620010375977,6096000,4596000,1920p,5.9,6.2
2024-09-18 02:54:43,1.0,1,1038.9470009803772,6096000,4596000,1920p,5.9,6.6
2024-09-18 02:54:55,0.8,1,1051.5500009059906,3096000,6096000,1280p,3,3.2
2024-09-18 02:54:59,1.0,1,1053.6240010261536,3096000,6096000,1280p,3,4
2024-09-18 02:55:00,0.6,0,1053.6240010261536,3096000,6096000,1280p,3,4.7
2024-09-18 02:55:01,1.0,0,1053.6240010261536,3096000,6096000,1280p,3,4.7
2024-09-18 02:55:02,0.5,0,1053.6240010261536,3096000,6096000,1280p,3,4.9
2024-09-18 02:55:03,1.0,1,1053.6750009059906,3096000,6096000,1280p,3,4.9
2024-09-18 02:55:04,0.4,0,1053.6750009059906,3096000,6096000,1280p,3,4.8
2024-09-18 02:55:06,1.0,1,1054.102000951767,3096000,6096000,1280p,3,5.1
2024-09-18 02:55:07,1.0,1,1054.4040009975433,3096000,6096000,1280p,3,5.1
2024-09-18 02:55:08,1.0,0,1054.4040009975433,3096000,6096000,1280p,3,5.1
2024-09-18 02:55:09,1.0,1,1054.7010009288788,4596000,3096000,1920p,4.4,4.2
2024-09-18 02:55:10,1.0,0,1054.7010009288788,4596000,3096000,1920p,4.4,4.2
2024-09-18 02:55:16,1.0,1,1059.7140009403229,4596000,3096000,1920p,4.4,5.2
2024-09-18 02:55:20,1.0,1,1061.8180010318756,4596000,3096000,1920p,4.4,5.5
2024-09-18 02:55:21,1.0,0,1061.8180010318756,4596000,3096000,1920p,4.4,5.4
2024-09-18 02:55:22,1.0,0,1061.8180010318756,4596000,3096000,1920p,4.4,5.8
2024-09-18 02:55:23,0.9,0,1061.8180010318756,4596000,3096000,1920p,4.4,5.8
2024-09-18 02:55:27,1.0,1,1065.5780010223389,6096000,4596000,1920p,5.9,6.4
2024-09-18 02:55:43,0.9,1,1081.3460009098053,6096000,4596000,1920p,5.9,6
2024-09-18 02:55:50,1.0,1,1088.1210010051727,4596000,6096000,1920p,4.4,6.8
2024-09-18 02:55:58,0.5,1,1096.2380011081696,6096000,4596000,1920p,5.9,6.4
2024-09-18 02:56:12,0.0,1,1110.9570009708405,3096000,6096000,1280p,3,5.8
2024-09-18 02:56:19,0.8,1,1116.7790009975433,4596000,3096000,1920p,4.4,5.7
2024-09-18 02:56:25,1.0,1,1122.5470008850098,4596000,3096000,1920p,4.4,5.9
2024-09-18 02:56:29,1.0,1,1124.7770009040833,4596000,3096000,1920p,4.4,6
2024-09-18 02:56:30,1.0,0,1124.7770009040833,4596000,3096000,1920p,4.4,6
2024-09-18 02:56:31,0.3,0,1124.8080008029938,4596000,3096000,1920p,4.4,6.1
2024-09-18 02:56:32,1.0,1,1125.1030008792877,4596000,3096000,1920p,4.4,5.8
2024-09-18 02:56:33,1.0,1,1125.3040008544922,4596000,3096000,1920p,4.4,6.2
2024-09-18 02:56:34,1.0,0,1125.3040008544922,4596000,3096000,1920p,4.4,6.2
2024-09-18 02:56:40,1.0,1,1130.1860008239746,2096000,4596000,960p,2,5.4
2024-09-18 02:56:43,1.0,1,1131.9490008354187,2096000,4596000,960p,2,5.1
2024-09-18 02:56:44,1.0,0,1131.9490008354187,4596000,2096000,1920p,4.4,5.1
2024-09-18 02:56:52,1.0,1,1139.7660009860992,2096000,4596000,960p,2,3.1
2024-09-18 02:56:58,1.0,1,1144.8850009441376,2096000,4596000,960p,2,3.8
2024-09-18 02:56:59,1.0,0,1144.8850009441376,2096000,4596000,960p,2,3.8
2024-09-18 02:57:00,1.0,0,1144.8850009441376,2096000,4596000,960p,2,4.1
2024-09-18 02:57:01,0.9,0,1144.8850009441376,3096000,2096000,1280p,3,4.1
2024-09-18 02:57:02,1.0,1,1145.365000963211,3096000,2096000,1280p,3,4.2
2024-09-18 02:57:03,0.8,0,1145.365000963211,3096000,2096000,1280p,3,4.7
2024-09-18 02:57:05,1.0,1,1146.118000984192,3096000,2096000,1280p,3,4.4
2024-09-18 02:57:06,0.6,0,1146.118000984192,3096000,2096000,1280p,3,4.3
2024-09-18 02:57:08,1.0,1,1146.39400100708,3096000,2096000,1280p,3,4.5
2024-09-18 02:57:09,1.0,0,1146.39400100708,4596000,3096000,1920p,4.4,5
2024-09-18 02:57:10,1.0,0,1146.39400100708,4596000,3096000,1920p,4.4,5
2024-09-18 02:57:16,1.0,1,1151.4590010643005,4596000,3096000,1920p,4.4,5.6
2024-09-18 02:57:19,1.0,1,1153.4620010852814,6096000,4596000,1920p,5.9,6.2
2024-09-18 02:57:20,1.0,0,1153.4620010852814,6096000,4596000,1920p,5.9,6.2
2024-09-18 02:57:34,1.0,1,1166.854001045227,6096000,4596000,1920p,5.9,5.6
2024-09-18 02:57:41,0.8,1,1173.3340010643005,4596000,6096000,1920p,4.4,6.4
2024-09-18 02:57:50,1.0,1,1181.807000875473,6096000,4596000,1920p,5.9,5
2024-09-18 02:58:19,0.8,1,1211.3110008239746,1196000,4596000,768p,1.1,2.1
2024-09-18 02:58:24,1.0,1,1215.6860008239746,1196000,4596000,768p,1.1,2.3
2024-09-18 02:58:28,1.0,1,1218.4170007705688,1196000,4596000,768p,1.1,1.9
2024-09-18 02:58:29,1.0,0,1218.4170007705688,1196000,4596000,768p,1.1,1.9
2024-09-18 02:58:30,0.5,0,1218.4170007705688,1196000,4596000,768p,1.1,1.9
2024-09-18 02:58:34,1.0,1,1222.5370008945465,1196000,4596000,768p,1.1,3.4
2024-09-18 02:58:37,1.0,1,1224.0000009536743,1196000,4596000,768p,1.1,3.9
2024-09-18 02:58:38,0.9,0,1224.0000009536743,1196000,4596000,768p,1.1,3.9
2024-09-18 02:58:39,1.0,1,1224.3190009593964,1196000,4596000,768p,1.1,4
2024-09-18 02:58:40,0.8,0,1224.3190009593964,1196000,4596000,768p,1.1,4.8
2024-09-18 02:58:41,1.0,1,1224.3600008487701,1196000,4596000,768p,1.1,4.9
2024-09-18 02:58:42,1.0,0,1224.3600008487701,4596000,1196000,1920p,4.4,5.9
2024-09-18 02:58:43,1.0,0,1224.3600008487701,4596000,1196000,1920p,4.4,5.9
2024-09-18 02:58:44,1.0,0,1224.3600008487701,4596000,1196000,1920p,4.4,8.5
2024-09-18 02:58:45,1.0,0,1224.3600008487701,4596000,1196000,1920p,4.4,8.5
2024-09-18 02:58:47,0.4,0,1224.3600008487701,4596000,1196000,1920p,4.4,8.5
2024-09-18 02:58:48,1.0,1,1225.0670006275177,4596000,1196000,1920p,4.4,8.4
2024-09-18 02:58:54,1.0,1,1230.0610008239746,6096000,4596000,1920p,5.9,7.8
2024-09-18 02:58:58,1.0,1,1232.3780007362366,6096000,4596000,1920p,5.9,8.3
2024-09-18 02:58:59,1.0,0,1232.3780007362366,6096000,4596000,1920p,5.9,8
2024-09-18 02:59:00,1.0,1,1232.5780007839203,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:59:01,0.9,0,1232.5780007839203,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:59:06,1.0,1,1236.9630007743835,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:59:10,1.0,1,1239.1690006256104,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:59:11,1.0,0,1239.1690006256104,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:59:17,1.0,1,1244.659000635147,6096000,4596000,1920p,5.9,8.6
2024-09-18 02:59:20,1.0,1,1246.5950005054474,6096000,4596000,1920p,5.9,8.7
2024-09-18 02:59:21,0.9,0,1246.5950005054474,6096000,4596000,1920p,5.9,8.7
2024-09-18 02:59:27,1.0,1,1251.5640003681183,6096000,4596000,1920p,5.9,8.3
2024-09-18 02:59:29,1.0,1,1252.6830005645752,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:59:30,0.9,0,1252.6830005645752,6096000,4596000,1920p,5.9,8.9
2024-09-18 02:59:32,1.0,1,1253.713000535965,6096000,4596000,1920p,5.9,8.7
2024-09-18 02:59:33,0.7,0,1253.713000535965,6096000,4596000,1920p,5.9,8.7
2024-09-18 02:59:34,1.0,0,1253.713000535965,6096000,4596000,1920p,5.9,9.2
2024-09-18 02:59:35,0.6,0,1253.713000535965,1196000,6096000,768p,1.1,1.4
2024-09-18 02:59:39,1.0,1,1257.362000465393,1196000,6096000,768p,1.1,2
2024-09-18 02:59:42,1.0,1,1258.8680005073547,1196000,6096000,768p,1.1,2.3
2024-09-18 02:59:43,1.0,0,1258.8680005073547,1196000,6096000,768p,1.1,2.3
2024-09-18 02:59:44,1.0,1,1259.090000629425,2096000,1196000,960p,2,2.6
2024-09-18 02:59:45,1.0,0,1259.090000629425,2096000,1196000,960p,2,3.5
2024-09-18 02:59:46,1.0,0,1259.090000629425,2096000,1196000,960p,2,3.5
2024-09-18 02:59:47,0.8,0,1259.090000629425,2096000,1196000,960p,2,3.6
2024-09-18 02:59:49,1.0,1,1259.5650005340576,2096000,1196000,960p,2,3.8
2024-09-18 02:59:50,0.6,0,1259.5650005340576,2096000,1196000,960p,2,3.9
2024-09-18 02:59:52,1.0,1,1260.2390005588531,2096000,1196000,960p,2,3.2
2024-09-18 02:59:53,0.4,0,1260.2390005588531,2096000,1196000,960p,2,2.7
2024-09-18 02:59:54,1.0,1,1260.3140006065369,2096000,1196000,960p,2,2.9
2024-09-18 02:59:55,1.0,1,1260.3550004959106,2096000,1196000,960p,2,3.2
2024-09-18 02:59:56,1.0,0,1260.3550004959106,2096000,1196000,960p,2,3.2
2024-09-18 02:59:58,1.0,0,1260.436000585556,2096000,1196000,960p,2,3.4
2024-09-18 02:59:59,1.0,0,1260.436000585556,2096000,1196000,960p,2,3.6
2024-09-18 03:00:00,1.0,0,1260.436000585556,2096000,1196000,960p,2,3.6
2024-09-18 03:00:01,0.7,0,1260.436000585556,3096000,2096000,1280p,3,3.6
2024-09-18 03:00:03,1.0,1,1260.8200006484985,3096000,2096000,1280p,3,3.2
2024-09-18 03:00:04,0.4,0,1260.8200006484985,3096000,2096000,1280p,3,3.3
2024-09-18 03:00:08,1.0,1,1265.2860007286072,3096000,2096000,1280p,3,4.3
2024-09-18 03:00:11,1.0,1,1267.026000738144,3096000,2096000,1280p,3,4.6
2024-09-18 03:00:12,1.0,0,1267.026000738144,3096000,2096000,1280p,3,4.6
2024-09-18 03:00:13,1.0,0,1267.026000738144,3096000,2096000,1280p,3,4.7
2024-09-18 03:00:14,0.9,0,1267.026000738144,3096000,2096000,1280p,3,4.7
2024-09-18 03:00:16,1.0,1,1267.4220006465912,3096000,2096000,1280p,3,4.8
2024-09-18 03:00:17,1.0,0,1267.4220006465912,3096000,2096000,1280p,3,5
2024-09-18 03:00:18,1.0,0,1267.4220006465912,3096000,2096000,1280p,3,5
2024-09-18 03:00:19,0.5,0,1267.4220006465912,3096000,2096000,1280p,3,3
2024-09-18 03:00:20,1.0,1,1267.662000656128,3096000,2096000,1280p,3,4.1
2024-09-18 03:00:21,0.4,0,1267.7060008049011,3096000,2096000,1280p,3,4.1
2024-09-18 03:00:23,1.0,1,1267.9900007247925,3096000,2096000,1280p,3,4.5
2024-09-18 03:00:24,1.0,1,1268.1090006828308,3096000,2096000,1280p,3,4.3
2024-09-18 03:00:25,1.0,0,1268.1090006828308,3096000,2096000,1280p,3,4.3
2024-09-18 03:00:30,1.0,1,1272.2850008010864,3096000,2096000,1280p,3,4.5
2024-09-18 03:00:33,1.0,1,1274.3280007839203,3096000,2096000,1280p,3,4.7
2024-09-18 03:00:34,1.0,0,1274.3280007839203,3096000,2096000,1280p,3,4.7
2024-09-18 03:00:36,1.0,1,1274.883000612259,4596000,3096000,1920p,4.4,4.9
2024-09-18 03:00:37,0.9,0,1274.883000612259,4596000,3096000,1920p,4.4,4.8
2024-09-18 03:00:42,1.0,1,1279.6220004558563,4596000,3096000,1920p,4.4,6
2024-09-18 03:00:45,1.0,1,1281.378000497818,4596000,3096000,1920p,4.4,6.3
2024-09-18 03:00:46,1.0,0,1281.378000497818,4596000,3096000,1920p,4.4,6.3
2024-09-18 03:00:51,1.0,1,1284.7900004386902,1196000,4596000,768p,1.1,2.4
2024-09-18 03:00:53,1.0,1,1286.4510004520416,1196000,4596000,768p,1.1,2.7
2024-09-18 03:00:54,1.0,0,1286.4510004520416,1196000,4596000,768p,1.1,2.7
2024-09-18 03:00:56,1.0,0,1286.4510004520416,1196000,4596000,768p,1.1,2.7
2024-09-18 03:00:57,0.9,0,1286.4510004520416,1196000,4596000,768p,1.1,2.7
2024-09-18 03:00:58,1.0,1,1286.7700004577637,2096000,1196000,960p,2,2.9
2024-09-18 03:00:59,0.8,0,1286.7700004577637,2096000,1196000,960p,2,3
2024-09-18 03:01:00,1.0,1,1287.0460004806519,2096000,1196000,960p,2,3.3
2024-09-18 03:01:01,0.7,0,1287.0460004806519,2096000,1196000,960p,2,3.4
2024-09-18 03:01:03,1.0,1,1287.7720005512238,2096000,1196000,960p,2,3.6
2024-09-18 03:01:04,0.5,0,1287.7720005512238,2096000,1196000,960p,2,3.6
2024-09-18 03:01:06,1.0,1,1288.128000497818,3096000,2096000,1280p,3,4
2024-09-18 03:01:12,1.0,1,1293.2070004940033,3096000,2096000,1280p,3,4.9
2024-09-18 03:01:15,1.0,1,1294.7880005836487,4596000,3096000,1920p,4.4,5.1
2024-09-18 03:01:16,0.9,0,1294.7880005836487,4596000,3096000,1920p,4.4,5.1
2024-09-18 03:01:17,1.0,1,1295.0930006504059,4596000,3096000,1920p,4.4,5.8
2024-09-18 03:01:18,0.8,0,1295.0930006504059,4596000,3096000,1920p,4.4,5.8
2024-09-18 03:01:20,1.0,1,1295.7590005397797,4596000,3096000,1920p,4.4,5.4
2024-09-18 03:01:21,0.6,0,1295.7590005397797,4596000,3096000,1920p,4.4,5.2
2024-09-18 03:01:25,1.0,1,1299.2850005626678,4596000,3096000,1920p,4.4,6.8
2024-09-18 03:01:28,1.0,1,1301.4830005168915,4596000,3096000,1920p,4.4,7.5
2024-09-18 03:01:29,0.9,0,1301.4830005168915,6096000,4596000,1920p,5.9,7.5
2024-09-18 03:01:31,1.0,1,1302.2610003948212,6096000,4596000,1920p,5.9,6.5
2024-09-18 03:01:32,0.8,0,1302.2610003948212,6096000,4596000,1920p,5.9,7.2
2024-09-18 03:01:33,1.0,0,1302.2610003948212,6096000,4596000,1920p,5.9,7.3
2024-09-18 03:01:35,0.7,0,1302.2610003948212,6096000,4596000,1920p,5.9,8
2024-09-18 03:01:36,1.0,0,1302.2610003948212,6096000,4596000,1920p,5.9,7.9
2024-09-18 03:01:37,0.5,0,1302.2610003948212,6096000,4596000,1920p,5.9,7.9
2024-09-18 03:01:39,1.0,1,1303.0280003547668,6096000,4596000,1920p,5.9,8.5
2024-09-18 03:01:40,1.0,0,1303.0280003547668,6096000,4596000,1920p,5.9,8.1
2024-09-18 03:01:41,1.0,0,1303.0280003547668,6096000,4596000,1920p,5.9,8.1
2024-09-18 03:01:42,0.3,1,1303.0600001811981,6096000,4596000,1920p,5.9,7.5
2024-09-18 03:01:47,1.0,1,1307.9190003871918,6096000,4596000,1920p,5.9,8.3
2024-09-18 03:01:50,1.0,1,1309.8200001716614,6096000,4596000,1920p,5.9,8.6
2024-09-18 03:01:51,0.9,0,1309.8200001716614,4596000,6096000,1920p,4.4,5.5
2024-09-18 03:01:55,1.0,1,1313.1250002384186,4596000,6096000,1920p,4.4,1.1
2024-09-18 03:01:58,1.0,1,1315.1990003585815,4596000,6096000,1920p,4.4,1
2024-09-18 03:01:59,1.0,0,1315.1990003585815,6096000,4596000,1920p,5.9,1.1
2024-09-18 03:02:00,1.0,0,1315.1990003585815,6096000,4596000,1920p,5.9,1.1
2024-09-18 03:02:01,0.9,0,1315.1990003585815,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:02:03,1.0,1,1315.978000164032,6096000,4596000,1920p,5.9,1
2024-09-18 03:02:04,0.8,0,1315.978000164032,6096000,4596000,1920p,5.9,1
2024-09-18 03:02:06,1.0,1,1316.6660001277924,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:02:07,0.5,0,1316.6660001277924,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:02:09,1.0,1,1317.2490000724792,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:02:10,1.0,0,1317.2490000724792,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:02:11,1.0,0,1317.2490000724792,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:02:17,1.0,1,1322.1860001087189,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:02:19,1.0,1,1323.5299999713898,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:02:20,1.0,0,1323.5299999713898,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:02:22,1.0,0,1323.5299999713898,6096000,4596000,1920p,5.9,9.1
2024-09-18 03:02:23,1.0,0,1323.5299999713898,6096000,4596000,1920p,5.9,7.8
2024-09-18 03:02:24,1.0,0,1323.5299999713898,6096000,4596000,1920p,5.9,7.8
2024-09-18 03:02:25,0.7,0,1323.5299999713898,6096000,4596000,1920p,5.9,7.8
2024-09-18 03:02:27,1.0,1,1324.273999929428,6096000,4596000,1920p,5.9,8
2024-09-18 03:02:28,0.5,0,1324.273999929428,6096000,4596000,1920p,5.9,7.5
2024-09-18 03:02:33,1.0,1,1329.2990000247955,6096000,4596000,1920p,5.9,7.1
2024-09-18 03:02:36,1.0,1,1331.3860001564026,6096000,4596000,1920p,5.9,7.5
2024-09-18 03:02:37,1.0,0,1331.3860001564026,6096000,4596000,1920p,5.9,7.3
2024-09-18 03:02:38,1.0,0,1331.3860001564026,6096000,4596000,1920p,5.9,8
2024-09-18 03:02:39,1.0,0,1331.3860001564026,6096000,4596000,1920p,5.9,8
2024-09-18 03:02:45,1.0,1,1336.1350002288818,6096000,4596000,1920p,5.9,8
2024-09-18 03:02:52,0.1,1,1343.7830002307892,6096000,4596000,1920p,5.9,6.2
2024-09-18 03:02:55,1.0,1,1345.6210000514984,6096000,4596000,1920p,5.9,6.8
2024-09-18 03:03:00,1.0,1,1349.7000000476837,6096000,4596000,1920p,5.9,7.2
2024-09-18 03:03:03,1.0,1,1351.6970000267029,6096000,4596000,1920p,5.9,7.4
2024-09-18 03:03:04,1.0,0,1351.6970000267029,6096000,4596000,1920p,5.9,7.4
2024-09-18 03:03:06,1.0,1,1352.236999988556,6096000,4596000,1920p,5.9,7.7
2024-09-18 03:03:07,1.0,0,1352.236999988556,6096000,4596000,1920p,5.9,7.7
2024-09-18 03:03:13,1.0,1,1358.0920000076294,6096000,4596000,1920p,5.9,1.1
2024-09-18 03:03:21,1.0,1,1365.989000082016,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:22,1.0,0,1365.989000082016,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:24,1.0,1,1366.5859999656677,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:25,0.8,0,1366.5859999656677,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:29,1.0,1,1370.305999994278,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:33,1.0,1,1372.460000038147,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:34,1.0,0,1372.460000038147,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:35,1.0,1,1372.8180000782013,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:37,1.0,0,1372.8180000782013,6096000,4596000,1920p,5.9,1.1
2024-09-18 03:03:38,1.0,0,1372.8180000782013,6096000,4596000,1920p,5.9,1.1
2024-09-18 03:03:39,0.7,0,1372.8180000782013,6096000,4596000,1920p,5.9,1.1
2024-09-18 03:03:40,1.0,1,1373.683000087738,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:42,0.6,0,1373.683000087738,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:45,1.0,1,1377.090000152588,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:49,1.0,1,1379.3750002384186,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:50,1.0,0,1379.3750002384186,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:51,1.0,1,1379.9080002307892,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:52,1.0,0,1379.9080002307892,6096000,4596000,1920p,5.9,1
2024-09-18 03:03:54,1.0,1,1380.5620002746582,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:03:55,0.9,0,1380.5620002746582,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:03:59,1.0,1,1383.5400004386902,6096000,4596000,1920p,5.9,7.8
2024-09-18 03:04:02,1.0,1,1385.427000284195,6096000,4596000,1920p,5.9,8.6
2024-09-18 03:04:03,1.0,0,1385.427000284195,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:04:04,1.0,0,1385.427000284195,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:04:05,0.9,0,1385.427000284195,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:04:07,1.0,1,1386.3610002994537,6096000,4596000,1920p,5.9,1
2024-09-18 03:04:08,0.6,0,1386.3610002994537,6096000,4596000,1920p,5.9,1
2024-09-18 03:04:10,1.0,1,1387.1600000858307,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:04:11,0.5,0,1387.1600000858307,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:04:13,1.0,1,1387.6940002441406,6096000,4596000,1920p,5.9,1
2024-09-18 03:04:17,1.0,1,1391.302000284195,6096000,4596000,1920p,5.9,7.5
2024-09-18 03:04:21,1.0,1,1393.7540001869202,6096000,4596000,1920p,5.9,8.5
2024-09-18 03:04:22,1.0,0,1393.7540001869202,6096000,4596000,1920p,5.9,8.5
2024-09-18 03:04:24,1.0,1,1394.529000043869,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:04:25,0.9,0,1394.529000043869,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:04:28,1.0,1,1397.3900003433228,6096000,4596000,1920p,5.9,1
2024-09-18 03:04:32,1.0,1,1399.983000278473,6096000,4596000,1920p,5.9,1
2024-09-18 03:04:33,1.0,0,1399.983000278473,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:04:34,1.0,0,1399.983000278473,6096000,4596000,1920p,5.9,1
2024-09-18 03:04:35,0.9,0,1399.983000278473,6096000,4596000,1920p,5.9,1
2024-09-18 03:04:37,1.0,1,1400.7500002384186,6096000,4596000,1920p,5.9,1
2024-09-18 03:04:38,0.8,0,1400.7500002384186,6096000,4596000,1920p,5.9,1
2024-09-18 03:04:40,1.0,1,1401.0440003871918,6096000,4596000,1920p,5.9,1
2024-09-18 03:04:41,0.7,0,1401.0440003871918,6096000,4596000,1920p,5.9,1
2024-09-18 03:04:43,1.0,1,1401.8280005455017,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:04:44,0.6,0,1401.8280005455017,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:04:48,1.0,1,1406.4740006923676,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:04:52,1.0,1,1408.563000679016,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:04:53,1.0,0,1408.563000679016,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:04:55,1.0,1,1409.2240006923676,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:04:56,0.9,0,1409.2240006923676,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:04:59,1.0,1,1412.6020007133484,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:05:03,1.0,1,1414.8780007362366,6096000,4596000,1920p,5.9,8.2
2024-09-18 03:05:04,1.0,0,1414.8780007362366,6096000,4596000,1920p,5.9,8.2
2024-09-18 03:05:06,1.0,1,1415.3760006427765,6096000,4596000,1920p,5.9,8.7
2024-09-18 03:05:07,0.8,0,1415.3760006427765,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:05:09,1.0,1,1416.0510005950928,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:05:10,0.6,0,1416.0510005950928,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:05:14,1.0,1,1420.0110006332397,6096000,4596000,1920p,5.9,5.1
2024-09-18 03:05:17,1.0,1,1422.1800005435944,4596000,6096000,1920p,4.4,6.1
2024-09-18 03:05:18,1.0,0,1422.1800005435944,4596000,6096000,1920p,4.4,6.1
2024-09-18 03:05:20,1.0,1,1423.1630005836487,4596000,6096000,1920p,4.4,6.4
2024-09-18 03:05:21,0.8,0,1423.1630005836487,4596000,6096000,1920p,4.4,6.4
2024-09-18 03:05:26,1.0,1,1426.7930006980896,4596000,6096000,1920p,4.4,7.7
2024-09-18 03:05:28,1.0,1,1428.6130006313324,4596000,6096000,1920p,4.4,7.8
2024-09-18 03:05:30,1.0,0,1428.6130006313324,6096000,4596000,1920p,5.9,1.2
2024-09-18 03:05:31,1.0,0,1428.6130006313324,6096000,4596000,1920p,5.9,1.2
2024-09-18 03:05:32,0.9,0,1428.6130006313324,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:05:39,1.0,1,1435.1710004806519,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:05:42,1.0,1,1437.44500041008,6096000,4596000,1920p,5.9,9.1
2024-09-18 03:05:43,1.0,0,1437.44500041008,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:05:44,1.0,0,1437.44500041008,6096000,4596000,1920p,5.9,1
2024-09-18 03:05:45,1.0,0,1437.44500041008,6096000,4596000,1920p,5.9,1
2024-09-18 03:05:51,1.0,1,1442.19500041008,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:05:54,1.0,1,1444.5240004062653,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:05:55,1.0,0,1444.5240004062653,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:06:00,1.0,1,1448.1000003814697,6096000,4596000,1920p,5.9,8.1
2024-09-18 03:06:03,1.0,1,1450.0800004005432,6096000,4596000,1920p,5.9,8.3
